353, 240.5, -355.5
354, 250.5, -359.5
355, 252.5, -349.5
356, 269.0, -356.0
357, 264.0, -352.0
358, 266.5, -359.5
359, 255.5, -359.5
360, 255.5, -372.5
361, 244.0, -353.0
362, 267.0, -364.0
363, 250.0, -355.0
364, 256.0, -374.0
365, 255.0, -353.0
366, 254.5, -372.5
367, 260.0, -353.0
368, 267.0, -354.0
369, 259.0, -354.0
370, 253.0, -371.0
371, 242.5, -363.5
372, 261.5, -374.5
373, 262.5, -350.5
374, 257.0, -357.0
375, 256.5, -365.5
376, 252.0, -366.0
377, 260.5, -357.5
378, 268.5, -358.5
379, 249.5, -355.5
380, 245.0, -375.0
381, 242.0, -355.0
382, 258.5, -364.5
383, 252.5, -360.5
384, 251.5, -369.5
385, 254.5, -348.5
386, 262.0, -361.0
387, 260.0, -355.0
388, 262.5, -358.5
389, 260.0, -349.0
390, 273.0, -353.0
391, 246.5, -360.5
392, 257.0, -359.0
393, 247.0, -355.0
394, 262.5, -356.5
395, 253.0, -357.0
396, 255.0, -361.0
397, 246.0, -353.0
398, 262.0, -362.0
399, 247.0, -350.0
400, 258.0, -364.0
401, 248.0, -353.0
402, 268.0, -358.0
403, 251.5, -354.5
404, 264.5, -355.5
405, 253.5, -353.5
406, 265.0, -366.0
407, 254.5, -355.5
408, 256.5, -360.5
409, 248.0, -357.0
410, 262.0, -366.0
411, 255.0, -352.0
412, 265.0, -351.0
413, 257.5, -350.5
414, 258.0, -355.0
415, 252.5, -353.5
416, 269.5, -353.5
417, 245.5, -360.5
418, 260.5, -359.5
419, 264.0, -357.0
420, 264.0, -348.0
421, 254.0, -350.0
422, 260.0, -356.0
423, 252.5, -354.5
424, 246.5, -376.5
425, 252.5, -348.5
426, 252.0, -364.0
427, 255.5, -359.5
428, 249.0, -374.0
429, 256.0, -352.0
430, 261.0, -351.0
431, 260.0, -351.0
432, 261.0, -360.0
433, 251.5, -356.5
434, 271.5, -348.5
435, 249.0, -361.0
436, 245.5, -388.5
437, 246.0, -355.0
438, 258.0, -361.0
439, 263.5, -351.5
440, 250.0, -360.0
441, 253.0, -343.0
442, 264.0, -358.0
443, 256.5, -348.5
444, 264.5, -358.5
445, 252.0, -356.0
446, 243.5, -378.5
447, 255.5, -359.5
448, 254.0, -361.0
449, 251.5, -344.5
450, 262.0, -351.0
451, 253.5, -351.5
452, 258.0, -366.0
453, 252.5, -356.5
454, 262.0, -359.0
455, 255.5, -349.5
456, 242.5, -377.5
457, 248.0, -347.0
458, 251.5, -371.5
459, 248.5, -352.5
460, 255.5, -373.5
461, 252.0, -353.0
462, 259.5, -352.5
463, 257.5, -353.5
464, 265.5, -357.5
465, 268.0, -349.0
466, 269.5, -347.5
467, 247.0, -354.0
468, 255.0, -365.0
469, 242.0, -363.0
470, 259.5, -357.5
471, 261.0, -344.0
472, 250.5, -379.5
473, 255.5, -346.5
474, 264.5, -361.5
475, 246.0, -353.0
476, 258.5, -369.5
477, 256.5, -355.5
478, 263.0, -358.0
479, 256.5, -350.5
480, 263.0, -354.0
481, 253.5, -363.5
482, 239.5, -370.5
483, 253.0, -351.0
484, 272.0, -356.0
485, 247.0, -357.0
486, 261.5, -368.5
487, 258.0, -352.0
488, 246.5, -369.5
489, 256.5, -360.5
490, 249.5, -368.5
491, 260.0, -369.0
492, 259.0, -361.0
493, 253.0, -358.0
494, 244.5, -372.5
495, 255.0, -358.0
496, 258.0, -357.0
497, 253.5, -347.5
498, 253.0, -357.0
499, 247.0, -355.0
500, 269.0, -370.0
501, 256.5, -351.5
502, 268.5, -355.5
503, 270.5, -349.5
504, 261.0, -365.0
505, 254.5, -352.5
506, 262.5, -359.5
507, 252.5, -356.5
508, 245.0, -377.0
509, 253.5, -351.5
510, 255.0, -359.0
511, 255.0, -362.0
512, 244.0, -362.0
513, 255.0, -349.0
514, 255.5, -368.5
515, 265.0, -347.0
516, 259.5, -362.5
517, 256.5, -358.5
518, 264.5, -357.5
519, 254.0, -348.0
520, 261.5, -358.5
521, 256.5, -356.5
522, 262.0, -362.0
523, 248.5, -360.5
524, 250.0, -372.0
525, 242.5, -357.5
526, 263.0, -361.0
527, 246.5, -354.5
528, 265.5, -356.5
529, 247.0, -364.0
530, 254.5, -364.5
531, 251.5, -353.5
532, 262.0, -362.0
533, 256.0, -348.0
534, 263.0, -365.0
535, 259.5, -353.5
536, 261.5, -358.5
537, 253.0, -364.0
538, 251.5, -368.5
539, 256.0, -348.0
540, 268.5, -346.5
541, 253.5, -345.5
542, 262.5, -360.5
543, 251.0, -356.0
544, 253.0, -368.0
545, 254.0, -359.0
546, 262.5, -371.5
547, 256.0, -356.0
548, 259.0, -363.0
549, 257.0, -359.0
550, 267.5, -352.5
551, 252.0, -366.0
552, 250.5, -367.5
553, 258.0, -347.0
554, 268.0, -357.0
555, 257.5, -358.5
556, 263.5, -363.5
557, 251.5, -355.5
558, 259.0, -375.0
559, 248.5, -367.5
560, 260.0, -364.0
561, 252.5, -352.5
562, 262.0, -352.0
563, 252.5, -345.5
564, 269.5, -350.5
565, 251.5, -355.5
566, 252.5, -374.5
567, 255.5, -356.5
568, 266.5, -365.5
569, 250.0, -359.0
570, 256.5, -360.5
571, 247.5, -359.5
